run_group,run_date,system,suite,suite_items,n_repeats,scorer_epoch,comparable_key,scope,status,bucket,metric,score_kind,value,sd_across_repeats,ci_low,ci_high,ci_method,n_items,artifact,notes
week_5_router_v4,2026-08-08,aya,mixed_ua_v4_balanced,192,3,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,confirmed,code,latency_p50_ms,binary_exec,691.2333,1.1015,,,,32,results/week_5_router_v4/scores_mean_sd_aya_v4_rescored.json,Rescored baseline; the one comparable to the router run.
week_5_router_v4,2026-08-08,aya,mixed_ua_v4_balanced,192,3,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,confirmed,code,quality,binary_exec,0.9531,0.0,,,,32,results/week_5_router_v4/scores_mean_sd_aya_v4_rescored.json,Rescored baseline; the one comparable to the router run.
week_5_router_v4,2026-08-08,aya,mixed_ua_v4_balanced,192,3,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,confirmed,instruct,latency_p50_ms,binary_format,289.2,0.781,,,,32,results/week_5_router_v4/scores_mean_sd_aya_v4_rescored.json,Rescored baseline; the one comparable to the router run.
week_5_router_v4,2026-08-08,aya,mixed_ua_v4_balanced,192,3,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,confirmed,instruct,quality,binary_format,0.7812,0.0,,,,32,results/week_5_router_v4/scores_mean_sd_aya_v4_rescored.json,Rescored baseline; the one comparable to the router run.
week_5_router_v4,2026-08-08,aya,mixed_ua_v4_balanced,192,3,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,confirmed,knowledge,latency_p50_ms,binary_label,1178.7333,3.5233,,,,32,results/week_5_router_v4/scores_mean_sd_aya_v4_rescored.json,Rescored baseline; the one comparable to the router run.
week_5_router_v4,2026-08-08,aya,mixed_ua_v4_balanced,192,3,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,confirmed,knowledge,quality,binary_label,0.5625,0.0,,,,32,results/week_5_router_v4/scores_mean_sd_aya_v4_rescored.json,Rescored baseline; the one comparable to the router run.
week_5_router_v4,2026-08-08,aya,mixed_ua_v4_balanced,192,3,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,confirmed,translate,latency_p50_ms,continuous_chrf,519.3333,1.1846,,,,32,results/week_5_router_v4/scores_mean_sd_aya_v4_rescored.json,Rescored baseline; the one comparable to the router run.
week_5_router_v4,2026-08-08,aya,mixed_ua_v4_balanced,192,3,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,confirmed,translate,quality,continuous_chrf,0.8205,0.0017,,,,32,results/week_5_router_v4/scores_mean_sd_aya_v4_rescored.json,Rescored baseline; the one comparable to the router run.
week_5_router_v4,2026-08-08,router_matrix,mixed_ua_v4_balanced,192,3,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,provisional,overall,overall_micro,,0.8163,0.0,0.7637,0.8649,bootstrap_items_percentile_95,192,results/week_5_router_v4/scores_mean_sd_router_v4.json,Run before the intent_rules.py leakage fix; needs a re-run.
week_5_router_v4,2026-08-08,router_matrix,mixed_ua_v4_balanced,192,3,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,provisional,overall,overall_macro,,0.8163,0.0,,,,192,results/week_5_router_v4/scores_mean_sd_router_v4.json,Run before the intent_rules.py leakage fix; needs a re-run.
week_5_router_v4,2026-08-08,router_matrix,mixed_ua_v4_balanced,192,3,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,provisional,overall,latency_p50_ms,,425.0667,0.2887,,,,192,results/week_5_router_v4/scores_mean_sd_router_v4.json,Run before the intent_rules.py leakage fix; needs a re-run.
week_5_router_v4,2026-08-08,router_matrix,mixed_ua_v4_balanced,192,3,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,provisional,overall,latency_avg_ms,,1517.7333,22.477,,,,192,results/week_5_router_v4/scores_mean_sd_router_v4.json,Run before the intent_rules.py leakage fix; needs a re-run.
week_5_router_v4,2026-08-08,router_matrix,mixed_ua_v4_balanced,192,3,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,provisional,alignment,latency_p50_ms,binary_label,191.1667,1.3317,,,,32,results/week_5_router_v4/scores_mean_sd_router_v4.json,Run before the intent_rules.py leakage fix; needs a re-run.
week_5_router_v4,2026-08-08,router_matrix,mixed_ua_v4_balanced,192,3,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,provisional,alignment,quality,binary_label,0.5938,0.0,0.4375,0.75,bootstrap_items_percentile_95,32,results/week_5_router_v4/scores_mean_sd_router_v4.json,Run before the intent_rules.py leakage fix; needs a re-run.
week_5_router_v4,2026-08-08,router_matrix,mixed_ua_v4_balanced,192,3,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,provisional,chat,latency_p50_ms,ordinal_quarter,4094.7333,99.6013,,,,32,results/week_5_router_v4/scores_mean_sd_router_v4.json,Run before the intent_rules.py leakage fix; needs a re-run.
week_5_router_v4,2026-08-08,router_matrix,mixed_ua_v4_balanced,192,3,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,provisional,chat,quality,ordinal_quarter,0.9844,0.0,0.9531,1.0,bootstrap_items_percentile_95,32,results/week_5_router_v4/scores_mean_sd_router_v4.json,Run before the intent_rules.py leakage fix; needs a re-run.
week_5_router_v4,2026-08-08,router_matrix,mixed_ua_v4_balanced,192,3,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,provisional,code,latency_p50_ms,binary_exec,475.9667,0.0577,,,,32,results/week_5_router_v4/scores_mean_sd_router_v4.json,Run before the intent_rules.py leakage fix; needs a re-run.
week_5_router_v4,2026-08-08,router_matrix,mixed_ua_v4_balanced,192,3,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,provisional,code,quality,binary_exec,0.9688,0.0,0.9062,1.0,bootstrap_items_percentile_95,32,results/week_5_router_v4/scores_mean_sd_router_v4.json,Run before the intent_rules.py leakage fix; needs a re-run.
week_5_router_v4,2026-08-08,router_matrix,mixed_ua_v4_balanced,192,3,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,provisional,instruct,latency_p50_ms,binary_format,711.1667,1.9553,,,,32,results/week_5_router_v4/scores_mean_sd_router_v4.json,Run before the intent_rules.py leakage fix; needs a re-run.
week_5_router_v4,2026-08-08,router_matrix,mixed_ua_v4_balanced,192,3,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,provisional,instruct,quality,binary_format,0.7812,0.0,0.625,0.9062,bootstrap_items_percentile_95,32,results/week_5_router_v4/scores_mean_sd_router_v4.json,Run before the intent_rules.py leakage fix; needs a re-run.
week_5_router_v4,2026-08-08,router_matrix,mixed_ua_v4_balanced,192,3,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,provisional,knowledge,latency_p50_ms,binary_label,253.0,2.6058,,,,32,results/week_5_router_v4/scores_mean_sd_router_v4.json,Run before the intent_rules.py leakage fix; needs a re-run.
week_5_router_v4,2026-08-08,router_matrix,mixed_ua_v4_balanced,192,3,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,provisional,knowledge,quality,binary_label,0.75,0.0,0.5938,0.875,bootstrap_items_percentile_95,32,results/week_5_router_v4/scores_mean_sd_router_v4.json,Run before the intent_rules.py leakage fix; needs a re-run.
week_5_router_v4,2026-08-08,router_matrix,mixed_ua_v4_balanced,192,3,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,provisional,translate,latency_p50_ms,continuous_chrf,517.5,0.1,,,,32,results/week_5_router_v4/scores_mean_sd_router_v4.json,Run before the intent_rules.py leakage fix; needs a re-run.
week_5_router_v4,2026-08-08,router_matrix,mixed_ua_v4_balanced,192,3,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,provisional,translate,quality,continuous_chrf,0.8195,0.0,0.7864,0.8525,bootstrap_items_percentile_95,32,results/week_5_router_v4/scores_mean_sd_router_v4.json,Run before the intent_rules.py leakage fix; needs a re-run.
week_5_alignment_bakeoff,2026-08-08,lapa,mixed_ua_v4_balanced,192,1,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,bucket_subset,superseded,alignment,quality,binary_label,0.5938,,0.4375,0.75,bootstrap_items_percentile_95,32,results/week_5_alignment_bakeoff/scores_alignment_bakeoff.json,"Baseline prompts only. Superseded by scores_alignment_variants_flat.json, which also covers the clarified/few-shot variants."
week_5_alignment_bakeoff,2026-08-08,lapa,mixed_ua_v4_balanced,192,1,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,bucket_subset,superseded,alignment,latency_p50_ms,binary_label,188.1,,,,,32,results/week_5_alignment_bakeoff/scores_alignment_bakeoff.json,"Baseline prompts only. Superseded by scores_alignment_variants_flat.json, which also covers the clarified/few-shot variants."
week_5_alignment_bakeoff,2026-08-08,mamay4,mixed_ua_v4_balanced,192,1,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,bucket_subset,superseded,alignment,quality,binary_label,0.5938,,0.4375,0.75,bootstrap_items_percentile_95,32,results/week_5_alignment_bakeoff/scores_alignment_bakeoff.json,"Baseline prompts only. Superseded by scores_alignment_variants_flat.json, which also covers the clarified/few-shot variants."
week_5_alignment_bakeoff,2026-08-08,mamay4,mixed_ua_v4_balanced,192,1,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,bucket_subset,superseded,alignment,latency_p50_ms,binary_label,133.6,,,,,32,results/week_5_alignment_bakeoff/scores_alignment_bakeoff.json,"Baseline prompts only. Superseded by scores_alignment_variants_flat.json, which also covers the clarified/few-shot variants."
week_5_alignment_bakeoff,2026-08-08,lapa@baseline,mixed_ua_v4_balanced,192,2,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,bucket_subset,confirmed,alignment,quality,binary_label,0.5938,,0.4375,0.75,bootstrap_items_percentile_95,32,results/week_5_alignment_bakeoff/scores_alignment_variants_flat.json,"Alignment subset; system name carries the prompt variant. Identical across both repeats, ethics control unchanged. The social reference=1 collapse is fixed (McNemar p<0.01), but the bucket-wide gain is not significant at n=32 because the variants add a 2->1 error. See paired_vs_baseline in scores_alignment_variants.json."
week_5_alignment_bakeoff,2026-08-08,lapa@baseline,mixed_ua_v4_balanced,192,2,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,bucket_subset,confirmed,alignment,latency_p50_ms,binary_label,191.0,,,,,32,results/week_5_alignment_bakeoff/scores_alignment_variants_flat.json,"Alignment subset; system name carries the prompt variant. Identical across both repeats, ethics control unchanged. The social reference=1 collapse is fixed (McNemar p<0.01), but the bucket-wide gain is not significant at n=32 because the variants add a 2->1 error. See paired_vs_baseline in scores_alignment_variants.json."
week_5_alignment_bakeoff,2026-08-08,lapa@clarified,mixed_ua_v4_balanced,192,2,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,bucket_subset,confirmed,alignment,quality,binary_label,0.75,,0.5938,0.875,bootstrap_items_percentile_95,32,results/week_5_alignment_bakeoff/scores_alignment_variants_flat.json,"Alignment subset; system name carries the prompt variant. Identical across both repeats, ethics control unchanged. The social reference=1 collapse is fixed (McNemar p<0.01), but the bucket-wide gain is not significant at n=32 because the variants add a 2->1 error. See paired_vs_baseline in scores_alignment_variants.json."
week_5_alignment_bakeoff,2026-08-08,lapa@clarified,mixed_ua_v4_balanced,192,2,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,bucket_subset,confirmed,alignment,latency_p50_ms,binary_label,188.5,,,,,32,results/week_5_alignment_bakeoff/scores_alignment_variants_flat.json,"Alignment subset; system name carries the prompt variant. Identical across both repeats, ethics control unchanged. The social reference=1 collapse is fixed (McNemar p<0.01), but the bucket-wide gain is not significant at n=32 because the variants add a 2->1 error. See paired_vs_baseline in scores_alignment_variants.json."
week_5_alignment_bakeoff,2026-08-08,lapa@fewshot,mixed_ua_v4_balanced,192,2,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,bucket_subset,confirmed,alignment,quality,binary_label,0.75,,0.5938,0.875,bootstrap_items_percentile_95,32,results/week_5_alignment_bakeoff/scores_alignment_variants_flat.json,"Alignment subset; system name carries the prompt variant. Identical across both repeats, ethics control unchanged. The social reference=1 collapse is fixed (McNemar p<0.01), but the bucket-wide gain is not significant at n=32 because the variants add a 2->1 error. See paired_vs_baseline in scores_alignment_variants.json."
week_5_alignment_bakeoff,2026-08-08,lapa@fewshot,mixed_ua_v4_balanced,192,2,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,bucket_subset,confirmed,alignment,latency_p50_ms,binary_label,189.3,,,,,32,results/week_5_alignment_bakeoff/scores_alignment_variants_flat.json,"Alignment subset; system name carries the prompt variant. Identical across both repeats, ethics control unchanged. The social reference=1 collapse is fixed (McNemar p<0.01), but the bucket-wide gain is not significant at n=32 because the variants add a 2->1 error. See paired_vs_baseline in scores_alignment_variants.json."
week_5_alignment_bakeoff,2026-08-08,mamay4@baseline,mixed_ua_v4_balanced,192,2,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,bucket_subset,confirmed,alignment,quality,binary_label,0.5938,,0.4375,0.75,bootstrap_items_percentile_95,32,results/week_5_alignment_bakeoff/scores_alignment_variants_flat.json,"Alignment subset; system name carries the prompt variant. Identical across both repeats, ethics control unchanged. The social reference=1 collapse is fixed (McNemar p<0.01), but the bucket-wide gain is not significant at n=32 because the variants add a 2->1 error. See paired_vs_baseline in scores_alignment_variants.json."
week_5_alignment_bakeoff,2026-08-08,mamay4@baseline,mixed_ua_v4_balanced,192,2,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,bucket_subset,confirmed,alignment,latency_p50_ms,binary_label,133.1,,,,,32,results/week_5_alignment_bakeoff/scores_alignment_variants_flat.json,"Alignment subset; system name carries the prompt variant. Identical across both repeats, ethics control unchanged. The social reference=1 collapse is fixed (McNemar p<0.01), but the bucket-wide gain is not significant at n=32 because the variants add a 2->1 error. See paired_vs_baseline in scores_alignment_variants.json."
week_5_alignment_bakeoff,2026-08-08,mamay4@fewshot,mixed_ua_v4_balanced,192,2,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,bucket_subset,confirmed,alignment,quality,binary_label,0.7812,,0.625,0.9062,bootstrap_items_percentile_95,32,results/week_5_alignment_bakeoff/scores_alignment_variants_flat.json,"Alignment subset; system name carries the prompt variant. Identical across both repeats, ethics control unchanged. The social reference=1 collapse is fixed (McNemar p<0.01), but the bucket-wide gain is not significant at n=32 because the variants add a 2->1 error. See paired_vs_baseline in scores_alignment_variants.json."
week_5_alignment_bakeoff,2026-08-08,mamay4@fewshot,mixed_ua_v4_balanced,192,2,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,bucket_subset,confirmed,alignment,latency_p50_ms,binary_label,132.6,,,,,32,results/week_5_alignment_bakeoff/scores_alignment_variants_flat.json,"Alignment subset; system name carries the prompt variant. Identical across both repeats, ethics control unchanged. The social reference=1 collapse is fixed (McNemar p<0.01), but the bucket-wide gain is not significant at n=32 because the variants add a 2->1 error. See paired_vs_baseline in scores_alignment_variants.json."
,,mamay4,mixed_ua_v4_balanced,192,0,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,missing,overall,overall_macro,,,,,,,,,Needed for router-vs-default on one suite.
,,mamay4,mixed_ua_v4_balanced,192,0,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,missing,chat,quality,ordinal_quarter,,,,,,32,,Needed for router-vs-default on one suite.
,,mamay4,mixed_ua_v4_balanced,192,0,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,missing,instruct,quality,binary_format,,,,,,32,,Needed for router-vs-default on one suite.
,,mamay4,mixed_ua_v4_balanced,192,0,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,missing,translate,quality,continuous_chrf,,,,,,32,,Needed for router-vs-default on one suite.
,,mamay4,mixed_ua_v4_balanced,192,0,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,missing,knowledge,quality,binary_label,,,,,,32,,Needed for router-vs-default on one suite.
,,mamay4,mixed_ua_v4_balanced,192,0,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,missing,code,quality,binary_exec,,,,,,32,,Needed for router-vs-default on one suite.
,,lapa,mixed_ua_v4_balanced,192,0,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,missing,overall,overall_macro,,,,,,,,,Needed for router-vs-best-specialist on one suite.
,,lapa,mixed_ua_v4_balanced,192,0,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,missing,chat,quality,ordinal_quarter,,,,,,32,,Needed for router-vs-best-specialist on one suite.
,,lapa,mixed_ua_v4_balanced,192,0,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,missing,instruct,quality,binary_format,,,,,,32,,Needed for router-vs-best-specialist on one suite.
,,lapa,mixed_ua_v4_balanced,192,0,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,missing,translate,quality,continuous_chrf,,,,,,32,,Needed for router-vs-best-specialist on one suite.
,,lapa,mixed_ua_v4_balanced,192,0,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,missing,knowledge,quality,binary_label,,,,,,32,,Needed for router-vs-best-specialist on one suite.
,,lapa,mixed_ua_v4_balanced,192,0,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,missing,code,quality,binary_exec,,,,,,32,,Needed for router-vs-best-specialist on one suite.
,,mamay12,mixed_ua_v4_balanced,192,0,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,missing,overall,overall_macro,,,,,,,,,Needed for router-vs-large-model on one suite.
,,mamay12,mixed_ua_v4_balanced,192,0,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,missing,chat,quality,ordinal_quarter,,,,,,32,,Needed for router-vs-large-model on one suite.
,,mamay12,mixed_ua_v4_balanced,192,0,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,missing,instruct,quality,binary_format,,,,,,32,,Needed for router-vs-large-model on one suite.
,,mamay12,mixed_ua_v4_balanced,192,0,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,missing,translate,quality,continuous_chrf,,,,,,32,,Needed for router-vs-large-model on one suite.
,,mamay12,mixed_ua_v4_balanced,192,0,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,missing,knowledge,quality,binary_label,,,,,,32,,Needed for router-vs-large-model on one suite.
,,mamay12,mixed_ua_v4_balanced,192,0,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,missing,code,quality,binary_exec,,,,,,32,,Needed for router-vs-large-model on one suite.
,,mamay12,mixed_ua_v4_balanced,192,0,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,missing,alignment,quality,binary_label,,,,,,32,,Needed for router-vs-large-model on one suite.
week_5_router_v4,2026-08-08,router_matrix,mixed_ua_v4_balanced,192,1,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,provisional,chat,full_credit_count,ordinal_quarter,31,,,,,32,results/week_5_router_v4/success_stats_rep1.json,rep1 only.
week_5_router_v4,2026-08-08,router_matrix,mixed_ua_v4_balanced,192,1,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,provisional,chat,zero_score_count,ordinal_quarter,0,,,,,32,results/week_5_router_v4/success_stats_rep1.json,rep1 only.
week_5_router_v4,2026-08-08,router_matrix,mixed_ua_v4_balanced,192,1,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,invalid,translate,full_credit_count,continuous_chrf,1,,,,,32,results/week_5_router_v4/success_stats_rep1.json,Counts are meaningless for chrF-scored buckets.
week_5_router_v4,2026-08-08,router_matrix,mixed_ua_v4_balanced,192,1,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,invalid,translate,zero_score_count,continuous_chrf,0,,,,,32,results/week_5_router_v4/success_stats_rep1.json,Counts are meaningless for chrF-scored buckets.
week_5_router_v4,2026-08-08,router_matrix,mixed_ua_v4_balanced,192,1,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,provisional,instruct,full_credit_count,binary_format,25,,,,,32,results/week_5_router_v4/success_stats_rep1.json,rep1 only.
week_5_router_v4,2026-08-08,router_matrix,mixed_ua_v4_balanced,192,1,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,provisional,instruct,zero_score_count,binary_format,7,,,,,32,results/week_5_router_v4/success_stats_rep1.json,rep1 only.
week_5_router_v4,2026-08-08,router_matrix,mixed_ua_v4_balanced,192,1,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,provisional,knowledge,full_credit_count,binary_label,24,,,,,32,results/week_5_router_v4/success_stats_rep1.json,rep1 only.
week_5_router_v4,2026-08-08,router_matrix,mixed_ua_v4_balanced,192,1,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,provisional,knowledge,zero_score_count,binary_label,8,,,,,32,results/week_5_router_v4/success_stats_rep1.json,rep1 only.
week_5_router_v4,2026-08-08,router_matrix,mixed_ua_v4_balanced,192,1,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,provisional,code,full_credit_count,binary_exec,31,,,,,32,results/week_5_router_v4/success_stats_rep1.json,rep1 only.
week_5_router_v4,2026-08-08,router_matrix,mixed_ua_v4_balanced,192,1,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,provisional,code,zero_score_count,binary_exec,1,,,,,32,results/week_5_router_v4/success_stats_rep1.json,rep1 only.
week_5_router_v4,2026-08-08,router_matrix,mixed_ua_v4_balanced,192,1,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,provisional,alignment,full_credit_count,binary_label,19,,,,,32,results/week_5_router_v4/success_stats_rep1.json,rep1 only.
week_5_router_v4,2026-08-08,router_matrix,mixed_ua_v4_balanced,192,1,post_2026_08_08,mixed_ua_v4_balanced|post_2026_08_08,full_suite,provisional,alignment,zero_score_count,binary_label,13,,,,,32,results/week_5_router_v4/success_stats_rep1.json,rep1 only.
