id,bucket,role,source,mamay4_score,lapa_score,aya_score,mamay12_score,mamay4_latency_ms,lapa_latency_ms,aya_latency_ms,mamay12_latency_ms,best_of_mamay4_lapa_aya,score_var_3,cite_as_thesis
arc-Mercury_7219013,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,309.3,311.2,121.4,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_7219345,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,664.4,187.5,1294.5,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_7223038,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,666.0,500.9,2332.6,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_7223493,knowledge,headline,arc-challenge_ukr,0.0,0.0,0.0,0.0,709.0,750.3,4550.6,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_7228025,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,712.2,742.0,5435.4,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_7230405,knowledge,headline,arc-challenge_ukr,0.0,0.0,0.0,0.0,1065.2,684.3,1760.9,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_7238963,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,9886.2,432.9,3471.7,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_7245053,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,623.3,868.7,1406.2,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_7245193,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,442.6,563.0,1351.9,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_7248010,knowledge,headline,arc-challenge_ukr,0.0,0.0,0.0,0.0,440.2,436.4,1332.8,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_7268293,knowledge,headline,arc-challenge_ukr,0.0,0.0,0.0,0.0,668.2,680.3,1717.6,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_7270165,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,920.3,992.4,1819.1,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_7274348,knowledge,headline,arc-challenge_ukr,0.0,0.0,0.0,0.0,879.8,925.7,2566.7,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_7282118,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,444.9,617.8,3664.4,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_LBS10002,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,624.8,872.9,2027.1,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_SC_400401,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,669.0,623.8,1134.4,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_SC_400697,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,669.0,747.7,1311.4,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_SC_400700,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,661.7,692.1,3276.3,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_SC_401220,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,484.5,561.2,1445.6,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_SC_401262,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,358.1,373.7,1079.5,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_SC_401661,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,446.6,497.7,904.4,0.3,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_SC_402121,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,749.8,746.3,4070.0,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_SC_402256,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,352.9,315.8,1348.2,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_SC_402612,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,134.6,874.3,1292.5,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_SC_405357,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,703.5,747.1,1449.8,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_SC_405635,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,360.6,375.2,3065.2,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_SC_405764,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,179.4,499.3,216.2,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_SC_406089,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,136.1,1000.4,70.8,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_SC_406766,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,711.9,685.2,3499.0,0.3,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_SC_407302,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,534.2,624.0,1370.5,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_SC_407572,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,447.5,436.9,176.2,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_SC_407710,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,313.7,312.7,1391.6,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_SC_409383,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,802.2,746.6,1234.8,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_SC_409673,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,1017.8,871.1,986.5,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_SC_413458,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,358.9,375.5,1962.6,0.3,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_SC_415397,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,669.4,681.7,3776.1,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_SC_416155,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,358.8,434.4,148.1,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_SC_416174,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,268.4,309.3,768.9,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_SC_416515,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,358.0,372.1,1286.6,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_SC_LBS10027,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,800.0,984.8,1409.1,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_SC_LBS10040,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,269.8,311.8,1421.2,0.3,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-Mercury_SC_LBS10271,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,1019.8,867.3,369.7,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-NCEOGA_2013_5_17,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,310.3,316.8,69.8,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-NCEOGA_2013_5_38,knowledge,headline,arc-challenge_ukr,0.0,0.0,0.0,0.0,10628.2,11437.9,1479.0,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-NCEOGA_2013_5_56,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,1013.1,8529.4,1993.0,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-NCEOGA_2013_8_43,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,1065.4,878.2,1525.1,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-NYSEDREGENTS_2005_4_20,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,402.4,376.6,1075.5,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-NYSEDREGENTS_2006_8_26,knowledge,headline,arc-challenge_ukr,0.0,0.0,0.0,0.0,446.1,437.9,2006.4,0.3,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-NYSEDREGENTS_2006_8_6,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,578.8,498.5,1444.0,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-NYSEDREGENTS_2007_4_29,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,313.4,317.0,1171.8,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-NYSEDREGENTS_2008_4_12,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,578.4,560.6,1693.8,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-NYSEDREGENTS_2008_8_17,knowledge,headline,arc-challenge_ukr,0.0,0.0,0.0,0.0,757.4,685.6,1159.4,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-NYSEDREGENTS_2008_8_34,knowledge,headline,arc-challenge_ukr,0.0,0.0,0.0,0.0,1064.5,9690.8,1969.8,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-NYSEDREGENTS_2009_8_41,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,718.0,631.0,1098.1,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-NYSEDREGENTS_2010_4_1,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,353.1,317.0,1189.3,0.3,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-NYSEDREGENTS_2010_4_4,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,312.4,316.8,808.0,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-NYSEDREGENTS_2011_4_13,knowledge,headline,arc-challenge_ukr,0.0,0.0,0.0,0.0,402.3,381.6,1138.0,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-NYSEDREGENTS_2011_8_43,knowledge,headline,arc-challenge_ukr,0.0,0.0,0.0,0.0,4312.0,500.8,1291.8,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-NYSEDREGENTS_2015_4_24,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,576.6,562.7,2464.6,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-OHAT_2009_8_36,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,661.9,748.7,2158.0,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-TIMSS_1995_8_L6,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,181.6,1560.0,3093.2,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-TIMSS_1995_8_N2,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,578.0,562.5,5125.4,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-TIMSS_1995_8_N3,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,846.5,869.8,1318.7,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-TIMSS_2003_8_pg27,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,445.3,504.3,3006.7,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-TIMSS_2003_8_pg28,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,314.7,312.7,712.0,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-TIMSS_2007_4_pg48,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,579.4,748.0,872.0,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-TIMSS_2007_8_pg101,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,621.8,561.6,1311.1,0.4,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-TIMSS_2007_8_pg109,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,571.0,561.3,1023.0,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-TIMSS_2011_4_pg5,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,314.3,313.8,1328.0,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-VASoL_2007_5_22,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,755.4,756.6,3818.9,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-VASoL_2008_5_19,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,667.7,617.9,1989.2,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-VASoL_2008_5_9,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,225.1,309.0,712.1,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-VASoL_2009_3_10,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,268.9,372.9,654.4,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-VASoL_2009_3_17,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,402.5,439.0,730.5,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-VASoL_2009_3_23,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,664.6,679.6,70.3,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-VASoL_2010_3_10,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,789.2,802.5,1052.1,0.3,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
arc-WASL_2005_8_12,knowledge,headline,arc-challenge_ukr,1.0,1.0,1.0,0.0,1200.2,1356.0,2494.1,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
belebele-https:--en.wikibooks.org-wiki-American_Revolution-The_Battles_of_Trenton_and_Pri,knowledge,headline,belebele,1.0,1.0,1.0,0.0,354.9,438.4,996.4,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
belebele-https:--en.wikibooks.org-wiki-Animal_Behavior-Population_Genetics,knowledge,headline,belebele,1.0,1.0,1.0,0.0,401.5,442.4,835.2,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
belebele-https:--en.wikibooks.org-wiki-Applied_Ecology-New_Societies_and_Cultures,knowledge,headline,belebele,1.0,1.0,1.0,0.0,402.3,438.4,452.0,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
belebele-https:--en.wikibooks.org-wiki-Coaching_Youth_Middle_Distance_Runners-Introductio,knowledge,headline,belebele,1.0,1.0,1.0,0.0,4956.3,876.2,1766.2,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
belebele-https:--en.wikibooks.org-wiki-Cognitive_Psychology_and_Cognitive_Neuroscience-Be,knowledge,headline,belebele,1.0,1.0,1.0,0.0,447.8,615.2,939.3,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
belebele-https:--en.wikibooks.org-wiki-Cognitive_Psychology_and_Cognitive_Neuroscience-Kn,knowledge,headline,belebele,1.0,1.0,1.0,0.0,403.2,434.1,1594.9,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
belebele-https:--en.wikibooks.org-wiki-Cognitive_Psychology_and_Cognitive_Neuroscience-Pr,knowledge,headline,belebele,1.0,1.0,1.0,0.0,577.9,493.4,1450.6,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
belebele-https:--en.wikibooks.org-wiki-Costume_History-Gothic,knowledge,headline,belebele,1.0,1.0,1.0,0.0,135.5,432.7,745.5,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
belebele-https:--en.wikibooks.org-wiki-European_History-Absolutism_in_Europe,knowledge,headline,belebele,1.0,1.0,1.0,0.0,310.4,310.1,878.9,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
belebele-https:--en.wikibooks.org-wiki-Exercise_as_it_relates_to_Disease-Physical_activit,knowledge,headline,belebele,1.0,1.0,1.0,0.0,579.7,497.8,1245.7,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
belebele-https:--en.wikibooks.org-wiki-Fencing,knowledge,headline,belebele,1.0,1.0,1.0,0.0,136.9,498.7,833.6,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
belebele-https:--en.wikibooks.org-wiki-Fundamentals_of_Transportation-Introduction,knowledge,headline,belebele,1.0,1.0,1.0,0.0,400.0,371.1,933.5,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
belebele-https:--en.wikibooks.org-wiki-High_School_Earth_Science-Telescopes,knowledge,headline,belebele,1.0,1.0,1.0,0.0,440.5,498.3,1490.0,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
belebele-https:--en.wikibooks.org-wiki-History_of_Islam-Early_Islam,knowledge,headline,belebele,1.0,1.0,1.0,0.0,135.5,623.4,1279.9,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
belebele-https:--en.wikibooks.org-wiki-History_of_Rail_Transport-Early_Rail_Transportatio,knowledge,headline,belebele,0.0,0.0,0.0,0.0,266.5,190.4,747.1,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
belebele-https:--en.wikibooks.org-wiki-History_of_Technology-Technological_Determinism,knowledge,headline,belebele,1.0,1.0,1.0,0.0,6340.3,746.8,2032.5,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
belebele-https:--en.wikibooks.org-wiki-How_to_Play_Violin-Bowing,knowledge,headline,belebele,0.0,0.0,0.0,0.0,439.8,438.0,1962.7,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
belebele-https:--en.wikibooks.org-wiki-Introduction_to_Paleoanthropology-Bones,knowledge,headline,belebele,1.0,1.0,1.0,0.0,396.6,190.7,1530.1,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
belebele-https:--en.wikibooks.org-wiki-Introduction_to_Sociology-Culture,knowledge,headline,belebele,1.0,1.0,1.0,0.0,137.2,618.5,995.9,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
belebele-https:--en.wikibooks.org-wiki-Introduction_to_Sociology-Race_and_Ethnicity,knowledge,headline,belebele,1.0,1.0,1.0,0.0,843.7,801.6,1264.2,0.2,mamay4+lapa+aya,0.0,NO — screening pass sliced to frozen mixed_ua_v6 ids; official 3× bake-off not scored yet
